0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.208333333333333044e-03 5.208333333333333044e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.480318479546790855e-02 -4.623663949368443937e-01 5.371695797323123855e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.122047771932018628e-01 2.805119429830046571e-02 0.000000000000000000e+00 8.415358289490137977e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.842105263157894912e-01 8.189786701640986877e+00 0.000000000000000000e+00 -2.877507227967220160e+01 2.126949610434700588e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.726731646460114566e-01 4.037406081525399260e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.321882318223184805e-01 1.108720084389835936e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.273268353539885434e-01 2.587390030571291022e-01 0.000000000000000000e+00 0.000000000000000000e+00 -1.078970448596724641e+00 3.495568381299611338e-01 1.298001442763622837e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e-01 1.955969593881026203e-01 0.000000000000000000e+00 0.000000000000000000e+00 -7.713551407298930851e-01 8.867764084167134575e-02 1.016969266668544147e+00 -2.988872616842497276e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.726731646460114566e-01 -5.645373979931672670e-03 0.000000000000000000e+00 0.000000000000000000e+00 3.666415085133187257e-01 -4.767814473296588806e-02 -2.204632659619976676e-01 1.389999092668325886e-02 6.591844988090472812e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.273268353539885434e-01 -1.618699452988069609e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.485936199312344996e+00 -1.600074620974517359e+00 -1.670696386587134441e+01 5.670729686398597869e-01 2.689251472124674081e+00 9.010804135111044388e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 8.765171167365473082e-01 0.000000000000000000e+00 0.000000000000000000e+00 -4.113894083892762232e+00 4.729474178222471403e-01 1.378537463158711773e+01 2.852934848409316437e-02 -5.925925925925925597e-01 -9.706298631522221498e+00 2.494167933775721102e-01 0.000000000000000000e+00
1.000000000000000000e+00 5.000000000000000278e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.222222222222221544e-02 2.000000000000000111e-01 3.555555555555555691e-01 2.000000000000000111e-01 7.222222222222221544e-02 5.000000000000000278e-02
