2.113248654051871345e-01 2.500000000000000000e-01 -3.867513459481286553e-02
7.886751345948128655e-01 5.386751345948128655e-01 2.500000000000000000e-01
1.000000000000000000e+00 5.000000000000000000e-01 5.000000000000000000e-01
