0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.111111111111111049e-01 1.111111111111111049e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.666666666666666574e-01 4.166666666666666435e-02 1.250000000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.500000000000000000e-01 6.250000000000000000e-02 0.000000000000000000e+00 1.875000000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 5.800000000000000294e-02 0.000000000000000000e+00 6.600000000000000311e-02 -2.400000000000000050e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.666666666666666574e-01 3.395061728395061540e-02 0.000000000000000000e+00 0.000000000000000000e+00 4.115226337448560021e-03 1.286008230452674872e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e-01 -5.833333333333333703e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.111111111111111160e+00 3.472222222222222321e+00 -4.500000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.666666666666666297e-01 -1.234567901234567833e-01 0.000000000000000000e+00 0.000000000000000000e+00 -1.316872427983539207e-01 5.144032921810699488e-01 0.000000000000000000e+00 4.074074074074073848e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.333333333333333148e-01 3.626543209876543106e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.066666666666666607e+01 -1.929012345679012341e+01 2.600000000000000000e+01 7.469135802469135665e-01 -8.333333333333332871e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.333333333333333703e-01 9.043209876543210068e-01 0.000000000000000000e+00 0.000000000000000000e+00 -2.629629629629629761e+00 -4.243827160493827577e+00 5.666666666666666963e+00 -3.641975308641975384e-01 5.000000000000000000e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.333333333333333703e-01 8.043209876543210290e-01 0.000000000000000000e+00 0.000000000000000000e+00 -2.629629629629629761e+00 -4.243827160493827577e+00 6.166666666666666963e+00 6.358024691358025171e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000056e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 -1.941056910569105787e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.937669376693767376e+00 1.100948509485094817e+01 -1.492682926829268375e+01 8.536585365853659180e-02 -1.646341463414634221e-01 -4.390243902439024404e-01 -2.926829268292682751e-01 7.317073170731707155e-01 0.000000000000000000e+00
0.000000000000000000e+00 4.880952380952380959e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.571428571428571175e-01 3.238095238095238249e-01 3.214285714285713969e-02 3.214285714285713969e-02 4.285714285714285754e-02 2.142857142857142738e-01 4.880952380952380959e-02
