0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.000000000000000222e-01 4.000000000000000222e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.557372542187894116e-01 2.969776092477536267e-01 1.587596449710355628e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 2.181003882259205384e-01 -3.050965148692931006e+00 3.832864760467012299e+00 0.000000000000000000e+00
1.000000000000000000e+00 1.747602822626903862e-01 -5.514806628787329856e-01 1.205535599396523549e+00 1.711847812195190222e-01
