0.000000000000000000e+00 1.111111111111111049e-01 -1.916383190435098915e-01 8.052720793239877273e-02
3.550510257216821786e-01 1.111111111111111049e-01 2.920734116652284329e-01 -4.813349705465738704e-02
8.449489742783178325e-01 1.111111111111111049e-01 5.370223859435462321e-01 1.968154772236604400e-01
1.000000000000000000e+00 1.111111111111111049e-01 5.124858261884215338e-01 3.764030627004672502e-01
