2.928932188134525383e-01 2.928932188134525383e-01 0.000000000000000000e+00
7.071067811865474617e-01 4.142135623730949234e-01 2.928932188134525383e-01
1.000000000000000000e+00 5.000000000000000000e-01 5.000000000000000000e-01
