2.011285127838148903e-02 2.236000000000000000e+03
2.133727972736442369e-03 3.665000000000000000e+03
2.104375075055948453e-04 5.766000000000000000e+03
2.090211868247758000e-05 9.076000000000000000e+03
2.050064601704029529e-06 1.432300000000000000e+04
1.992990192800745207e-07 2.261700000000000000e+04
1.969263860027179864e-08 3.576200000000000000e+04
1.911939387561114510e-09 5.658500000000000000e+04
1.833773124886540164e-10 8.960600000000000000e+04
1.732733708297483363e-11 1.419230000000000000e+05
