1.844328990680820912e-03 2.248000000000000000e+03
3.228641177818663091e-04 3.536000000000000000e+03
6.012821887519519419e-05 5.584000000000000000e+03
1.081742114787195745e-05 8.834000000000000000e+03
1.875899319575520851e-06 1.397900000000000000e+04
3.154752300756594956e-07 2.213900000000000000e+04
5.194094113182340613e-08 3.506900000000000000e+04
8.432939041921848173e-09 5.556200000000000000e+04
1.356887705595550259e-09 8.803700000000000000e+04
2.161056664522746061e-10 1.395120000000000000e+05
