3.196400478722494562e-08 8.900000000000000000e+02
2.563454272344305202e-08 1.016000000000000000e+03
2.058265313069612660e-08 1.166000000000000000e+03
1.619648261001343479e-08 1.352000000000000000e+03
1.264931807364870422e-08 1.580000000000000000e+03
9.841080620204762738e-09 1.856000000000000000e+03
7.679887124307629098e-09 2.192000000000000000e+03
5.807036676785910253e-09 2.606000000000000000e+03
4.338156363103529295e-09 3.110000000000000000e+03
3.264066851164254757e-09 3.722000000000000000e+03
2.373569861559799076e-09 4.466000000000000000e+03
1.726220947812201324e-09 5.372000000000000000e+03
1.235602144920041718e-09 6.470000000000000000e+03
8.757839832776183872e-10 7.808000000000000000e+03
5.961696518495611796e-10 9.434000000000000000e+03
4.028105118600890825e-10 1.140200000000000000e+04
2.651279996351178901e-10 1.379000000000000000e+04
1.686529139718278011e-10 1.668800000000000000e+04
1.008554088675313487e-10 2.020400000000000000e+04
5.483202050036530317e-11 2.447000000000000000e+04
1.873634604947463971e-12 2.980800000000000000e+04
9.754607646948601432e-13 3.605400000000000000e+04
4.650374101916430712e-13 4.362600000000000000e+04
2.415481208435885164e-13 5.280000000000000000e+04
