2.066250384487958191e-07 4.407000000000000000e+03
7.966604941472347676e-08 5.187000000000000000e+03
3.020263352017542136e-08 6.084000000000000000e+03
1.134526711735314988e-08 7.124000000000000000e+03
4.224656308555361394e-09 8.307000000000000000e+03
1.568436304292375105e-09 9.685000000000000000e+03
5.802417497061981578e-10 1.127100000000000000e+04
2.139354088954950541e-10 1.309100000000000000e+04
7.875704673628104564e-11 1.519700000000000000e+04
2.896892641876825491e-11 1.764100000000000000e+04
1.063240442764573955e-11 2.044900000000000000e+04
3.895191048745534846e-12 2.368600000000000000e+04
